year,period,date,sha_code,org_code,org_name,total_available,general_acute_available,learning_disabilities_available,maternity_available,mental_illness_available,total_occupied,general_acute_occupied,learning_disabilities_occupied,maternity_occupied,mental_illness_occupied
2011,March,3/1/11,Q35,RWN,SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,737,0,25,0,712,641,0,12,0,629
2011,March,3/1/11,Q35,RWR,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,659,0,120,0,539,582,0,102,0,480
2011,March,3/1/11,Q35,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,257,245,12,0,0,229,220,9,0,0
2011,March,3/1/11,Q35,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,265,265,0,0,0,242,242,0,0,0
2011,March,3/1/11,Q35,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,90,90,0,0,0,65,65,0,0,0
2011,March,3/1/11,Q36,5A4,HAVERING PCT,50,50,0,0,0,48,48,0,0,0
2011,March,3/1/11,Q36,5A9,BARNET PCT,65,65,0,0,0,61,61,0,0,0
2011,March,3/1/11,Q36,5AT,HILLINGDON PCT,22,22,0,0,0,16,16,0,0,0
2011,March,3/1/11,Q36,5C4,TOWER HAMLETS PCT,72,72,0,0,0,62,62,0,0,0
2011,March,3/1/11,Q36,5C9,HARINGEY TEACHING PCT,27,27,0,0,0,25,25,0,0,0
2011,March,3/1/11,Q36,5K5,BRENT TEACHING PCT,52,52,0,0,0,46,46,0,0,0
2011,March,3/1/11,Q36,5K7,CAMDEN PCT,63,63,0,0,0,49,49,0,0,0
2011,March,3/1/11,Q36,5K8,ISLINGTON PCT,12,0,0,0,12,10,0,0,0,10
2011,March,3/1/11,Q36,5LA,KENSINGTON AND CHELSEA PCT,62,62,0,0,0,55,55,0,0,0
2011,March,3/1/11,Q36,5LD,LAMBETH PCT,33,33,0,0,0,28,28,0,0,0
2011,March,3/1/11,Q36,5LG,WANDSWORTH PCT,70,70,0,0,0,62,62,0,0,0
2011,March,3/1/11,Q36,RAL,ROYAL FREE HAMPSTEAD NHS TRUST,647,609,0,37,1,608,582,0,25,1
2011,March,3/1/11,Q36,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,157,157,0,0,0,138,138,0,0,0
2011,March,3/1/11,Q36,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,379,350,0,29,0,367,341,0,26,0
2011,March,3/1/11,Q36,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,427,381,0,46,0,364,339,0,25,0
2011,March,3/1/11,Q36,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,301,0,12,0,289,249,0,10,0,239
2011,March,3/1/11,Q36,RAX,KINGSTON HOSPITAL NHS TRUST,511,422,0,89,0,447,406,0,41,0
2011,March,3/1/11,Q36,RC3,EALING HOSPITAL NHS TRUST,355,313,0,42,0,338,309,0,29,0
2011,March,3/1/11,Q36,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1181,1136,0,45,0,1068,1036,0,32,0
2011,March,3/1/11,Q36,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,389,333,0,56,0,333,292,0,40,0
2011,March,3/1/11,Q36,RGC,WHIPPS CROSS UNIVERSITY HOSPITAL NHS TRUST,606,544,0,62,0,588,544,0,43,0
2011,March,3/1/11,Q36,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1040,946,0,94,0,831,782,0,49,0
2011,March,3/1/11,Q36,RJ2,LEWISHAM HEALTHCARE NHS TRUST,440,398,0,42,0,396,362,0,34,0
2011,March,3/1/11,Q36,RJ6,CROYDON HEALTH SERVICES NHS TRUST,579,523,0,56,0,516,488,0,29,0
2011,March,3/1/11,Q36,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,884,817,0,68,0,803,781,0,21,0
2011,March,3/1/11,Q36,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,844,795,0,49,0,763,721,0,43,0
2011,March,3/1/11,Q36,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,319,276,0,43,0,285,252,0,33,0
2011,March,3/1/11,Q36,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,648,0,0,0,648,584,0,0,0,584
2011,March,3/1/11,Q36,RNH,NEWHAM UNIVERSITY HOSPITAL NHS TRUST,367,291,0,76,0,352,283,0,69,0
2011,March,3/1/11,Q36,RNJ,BARTS AND THE LONDON NHS TRUST,988,936,0,52,0,836,784,0,52,0
2011,March,3/1/11,Q36,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,270,260,0,0,10,253,244,0,0,9
2011,March,3/1/11,Q36,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,8,8,0,0,0,4,4,0,0,0
2011,March,3/1/11,Q36,RPG,OXLEAS NHS FOUNDATION TRUST,466,0,11,0,455,410,0,8,0,402
2011,March,3/1/11,Q36,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,186,186,0,0,0,155,155,0,0,0
2011,March,3/1/11,Q36,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,440,375,0,64,0,379,332,0,47,0
2011,March,3/1/11,Q36,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,405,364,0,41,0,363,334,0,29,0
2011,March,3/1/11,Q36,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,582,0,12,0,570,461,0,7,0,454
2011,March,3/1/11,Q36,RRP,"BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",597,0,0,0,597,553,0,0,0,553
2011,March,3/1/11,Q36,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,864,808,0,43,12,704,668,0,29,7
2011,March,3/1/11,Q36,RT3,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,362,362,0,0,0,357,357,0,0,0
2011,March,3/1/11,Q36,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,867,0,16,0,852,826,0,14,0,811
2011,March,3/1/11,Q36,RV5,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,983,0,29,0,954,893,0,21,0,873
2011,March,3/1/11,Q36,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,738,641,0,97,0,710,633,0,77,0
2011,March,3/1/11,Q36,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,874,819,0,55,0,749,711,0,38,0
2011,March,3/1/11,Q36,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,839,745,0,94,0,698,658,0,40,0
2011,March,3/1/11,Q36,RWK,EAST LONDON NHS FOUNDATION TRUST,665,0,0,0,665,590,0,0,0,590
2011,March,3/1/11,Q36,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1237,1116,0,121,0,850,777,0,73,0
2011,March,3/1/11,Q36,RYQ,SOUTH LONDON HEALTHCARE NHS TRUST,1162,1077,0,85,0,1051,977,0,74,0
2011,March,3/1/11,Q36,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,200,0,4,0,196,190,0,3,0,187
2011,March,3/1/11,Q37,5L3,MEDWAY PCT,15,15,0,0,0,10,10,0,0,0
2011,March,3/1/11,Q37,5P5,SURREY PCT,330,330,0,0,0,301,301,0,0,0
2011,March,3/1/11,Q37,5P7,EAST SUSSEX DOWNS AND WEALD PCT,90,90,0,0,0,73,73,0,0,0
2011,March,3/1/11,Q37,5P8,HASTINGS AND ROTHER PCT,60,60,0,0,0,50,50,0,0,0
2011,March,3/1/11,Q37,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,526,469,0,57,0,436,411,0,25,0
2011,March,3/1/11,Q37,RDR,SUSSEX COMMUNITY NHS TRUST,366,360,6,0,0,352,347,5,0,0
2011,March,3/1/11,Q37,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,608,564,0,44,0,543,514,0,29,0
2011,March,3/1/11,Q37,RN7,DARTFORD AND GRAVESHAM NHS TRUST,506,468,0,37,0,457,432,0,24,0
2011,March,3/1/11,Q37,RPA,MEDWAY NHS FOUNDATION TRUST,613,549,7,57,0,537,497,6,33,0
2011,March,3/1/11,Q37,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,61,61,0,0,0,61,61,0,0,0
2011,March,3/1/11,Q37,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,589,535,0,54,0,533,504,0,29,0
2011,March,3/1/11,Q37,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,554,508,0,46,0,506,475,0,31,0
2011,March,3/1/11,Q37,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1239,1153,0,86,0,976,930,0,47,0
2011,March,3/1/11,Q37,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,784,716,0,67,0,676,634,0,42,0
2011,March,3/1/11,Q37,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,669,0,10,0,659,537,0,7,0,530
2011,March,3/1/11,Q37,RXC,EAST SUSSEX HOSPITALS NHS TRUST,881,834,0,47,0,805,779,0,27,0
2011,March,3/1/11,Q37,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,848,781,0,67,0,747,693,0,55,0
2011,March,3/1/11,Q37,RXY,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,616,8,38,0,570,516,8,16,0,492
2011,March,3/1/11,Q37,RYR,WESTERN SUSSEX HOSPITALS NHS TRUST,1001,942,0,59,0,929,892,0,38,0
2011,March,3/1/11,Q37,RYY,KENT COMMUNITY NHS TRUST,160,160,0,0,0,150,150,0,0,0
2011,March,3/1/11,Q38,5CQ,MILTON KEYNES PCT,72,0,6,0,65,50,0,5,0,45
2011,March,3/1/11,Q38,5L1,SOUTHAMPTON CITY PCT,236,76,19,0,141,200,70,14,0,116
2011,March,3/1/11,Q38,5QC,HAMPSHIRE PCT,67,67,0,0,0,64,64,0,0,0
2011,March,3/1/11,Q38,5QE,OXFORDSHIRE PCT,115,115,0,0,0,107,107,0,0,0
2011,March,3/1/11,Q38,5QF,BERKSHIRE WEST PCT,12,12,0,0,0,10,10,0,0,0
2011,March,3/1/11,Q38,5QG,BERKSHIRE EAST PCT,34,34,0,0,0,31,31,0,0,0
2011,March,3/1/11,Q38,5QT,ISLE OF WIGHT NHS PCT,366,304,0,0,62,294,238,0,0,56
2011,March,3/1/11,Q38,RBF,NUFFIELD ORTHOPAEDIC CENTRE NHS TRUST,129,129,0,0,0,103,103,0,0,0
2011,March,3/1/11,Q38,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,596,525,0,71,0,500,472,0,28,0
2011,March,3/1/11,Q38,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,473,429,0,44,0,428,403,0,25,0
2011,March,3/1/11,Q38,RHM,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,965,912,0,53,0,957,904,0,53,0
2011,March,3/1/11,Q38,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1063,987,0,76,0,905,861,0,45,0
2011,March,3/1/11,Q38,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,690,631,0,59,0,602,555,0,47,0
2011,March,3/1/11,Q38,RN1,WINCHESTER AND EASTLEIGH HEALTHCARE NHS TRUST,397,353,0,44,0,333,313,0,20,0
2011,March,3/1/11,Q38,RN5,BASINGSTOKE AND NORTH HAMPSHIRE NHS FOUNDATION TRUST,454,402,4,48,0,353,331,2,21,0
2011,March,3/1/11,Q38,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,442,0,0,0,442,400,0,0,0,400
2011,March,3/1/11,Q38,RTH,OXFORD RADCLIFFE HOSPITALS NHS TRUST,1311,1211,0,100,0,1169,1092,0,76,0
2011,March,3/1/11,Q38,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,752,0,95,0,657,611,0,75,0,536
2011,March,3/1/11,Q38,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,255,0,16,0,239,174,0,13,0,161
2011,March,3/1/11,Q38,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,732,675,0,57,0,576,537,0,39,0
2011,March,3/1/11,Q39,5F1,PLYMOUTH TEACHING PCT,237,93,0,0,144,208,87,0,0,120
2011,March,3/1/11,Q39,5K3,SWINDON PCT,60,60,0,0,0,53,53,0,0,0
2011,March,3/1/11,Q39,5QH,GLOUCESTERSHIRE PCT,115,115,0,0,0,111,111,0,0,0
2011,March,3/1/11,Q39,5QK,WILTSHIRE PCT,139,86,0,53,0,115,84,0,32,0
2011,March,3/1/11,Q39,5QL,SOMERSET PCT,326,326,0,0,0,285,285,0,0,0
2011,March,3/1/11,Q39,5QM,DORSET PCT,242,139,0,0,103,203,124,0,0,79
2011,March,3/1/11,Q39,5QN,BOURNEMOUTH AND POOLE TEACHING PCT,50,50,0,0,0,43,43,0,0,0
2011,March,3/1/11,Q39,5QP,CORNWALL AND ISLES OF SCILLY PCT,186,186,0,0,0,180,180,0,0,0
2011,March,3/1/11,Q39,5QQ,DEVON PCT,93,60,0,0,34,67,54,0,0,13
2011,March,3/1/11,Q39,RA3,WESTON AREA HEALTH NHS TRUST,276,276,0,0,0,262,262,0,0,0
2011,March,3/1/11,Q39,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,385,360,0,25,0,298,285,0,13,0
2011,March,3/1/11,Q39,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,852,785,0,67,0,734,690,0,44,0
2011,March,3/1/11,Q39,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,440,412,0,28,0,333,329,0,4,0
2011,March,3/1/11,Q39,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,652,602,0,50,0,502,479,0,23,0
2011,March,3/1/11,Q39,RBB,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES NHS FOUNDATION TRUST,50,50,0,0,0,42,42,0,0,0
2011,March,3/1/11,Q39,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,395,362,0,33,0,340,322,0,18,0
2011,March,3/1/11,Q39,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,415,392,0,23,0,378,364,0,14,0
2011,March,3/1/11,Q39,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,596,596,0,0,0,554,554,0,0,0
2011,March,3/1/11,Q39,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,559,520,0,39,0,473,440,0,33,0
2011,March,3/1/11,Q39,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,709,692,0,17,0,634,630,0,5,0
2011,March,3/1/11,Q39,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,764,723,0,41,0,607,583,0,24,0
2011,March,3/1/11,Q39,RH5,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,168,0,2,0,166,143,0,2,0,141
2011,March,3/1/11,Q39,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,762,728,0,34,0,650,622,0,28,0
2011,March,3/1/11,Q39,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,139,0,0,0,139,129,0,0,0,129
2011,March,3/1/11,Q39,RK9,PLYMOUTH HOSPITALS NHS TRUST,934,870,0,64,0,803,768,0,35,0
2011,March,3/1/11,Q39,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,547,517,0,30,0,502,480,0,21,0
2011,March,3/1/11,Q39,RNZ,SALISBURY NHS FOUNDATION TRUST,476,452,0,24,0,409,393,0,17,0
2011,March,3/1/11,Q39,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1003,957,0,46,0,909,869,0,41,0
2011,March,3/1/11,Q39,RTQ,2GETHER NHS FOUNDATION TRUST,219,0,16,0,203,169,0,11,0,158
2011,March,3/1/11,Q39,RVJ,NORTH BRISTOL NHS TRUST,1079,999,0,58,22,953,907,0,32,14
2011,March,3/1/11,Q39,RVN,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,652,0,12,0,640,527,0,8,0,519
2011,March,3/1/11,Q39,RWV,DEVON PARTNERSHIP NHS TRUST,285,0,9,0,276,244,0,6,0,238
2011,June,6/1/11,Q30,5KG,SOUTH TYNESIDE PCT,6,0,6,0,0,5,0,5,0,0
2011,June,6/1/11,Q30,5KL,SUNDERLAND TEACHING PCT,12,12,0,0,0,9,9,0,0,0
2011,June,6/1/11,Q30,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,416,383,0,33,0,346,336,0,10,0
2011,June,6/1/11,Q30,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,839,805,0,34,0,662,638,0,24,0
2011,June,6/1/11,Q30,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,556,491,0,21,44,450,409,0,11,30
2011,June,6/1/11,Q30,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1602,1526,0,76,0,1326,1287,0,40,0
2011,June,6/1/11,Q30,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1207,1073,0,59,75,940,863,0,24,53
2011,June,6/1/11,Q30,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1150,1090,0,60,0,967,940,0,27,0
2011,June,6/1/11,Q30,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,655,601,0,54,0,515,490,0,25,0
2011,June,6/1/11,Q30,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",846,0,165,0,681,785,0,145,0,640
2011,June,6/1/11,Q30,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",1167,55,241,0,871,1006,44,183,0,778
2011,June,6/1/11,Q30,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1110,1042,0,68,0,884,843,0,41,0
2011,June,6/1/11,Q31,5NH,EAST LANCASHIRE TEACHING PCT,0,0,0,0,0,0,0,0,0,0
2011,June,6/1/11,Q31,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,756,728,0,28,0,621,602,0,18,0
2011,June,6/1/11,Q31,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,703,665,0,38,0,637,602,0,34,0
2011,June,6/1/11,Q31,RBQ,LIVERPOOL HEART AND CHEST NHS FOUNDATION TRUST,146,146,0,0,0,114,114,0,0,0
2011,June,6/1/11,Q31,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,207,201,0,0,6,152,147,0,0,6
2011,June,6/1/11,Q31,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,560,532,0,28,0,473,450,0,24,0
2011,June,6/1/11,Q31,RBV,THE CHRISTIE NHS FOUNDATION TRUST,168,168,0,0,0,135,135,0,0,0
2011,June,6/1/11,Q31,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,709,709,0,0,0,684,684,0,0,0
2011,June,6/1/11,Q31,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,81,81,0,0,0,50,50,0,0,0
2011,June,6/1/11,Q31,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,170,39,0,131,0,122,25,0,97,0
2011,June,6/1/11,Q31,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,135,135,0,0,0,115,115,0,0,0
2011,June,6/1/11,Q31,RJN,EAST CHESHIRE NHS TRUST,371,345,0,27,0,323,308,0,16,0
2011,June,6/1/11,Q31,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,594,526,0,68,0,426,399,0,27,0
2011,June,6/1/11,Q31,RJX,CALDERSTONES PARTNERSHIP NHS FOUNDATION TRUST,237,0,237,0,0,218,0,218,0,0
2011,June,6/1/11,Q31,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,869,833,0,36,0,735,710,0,25,0
2011,June,6/1/11,Q31,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,696,628,0,69,0,601,556,0,45,0
2011,June,6/1/11,Q31,RM4,TRAFFORD HEALTHCARE NHS TRUST,201,201,0,0,0,182,182,0,0,0
2011,June,6/1/11,Q31,RMC,BOLTON NHS FOUNDATION TRUST,647,567,0,80,0,539,483,0,56,0
2011,June,6/1/11,Q31,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,476,429,0,47,0,415,393,0,22,0
2011,June,6/1/11,Q31,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,604,566,0,38,0,510,489,0,21,0
2011,June,6/1/11,Q31,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,814,814,0,0,0,725,725,0,0,0
2011,June,6/1/11,Q31,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",536,505,0,30,0,444,423,0,21,0
2011,June,6/1/11,Q31,RT2,PENNINE CARE NHS FOUNDATION TRUST,540,12,0,0,528,454,10,0,0,444
2011,June,6/1/11,Q31,RTV,5 BOROUGHS PARTNERSHIP NHS FOUNDATION TRUST,334,0,32,0,302,295,0,26,0,269
2011,June,6/1/11,Q31,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,783,728,0,55,0,666,633,0,33,0
2011,June,6/1/11,Q31,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,489,447,0,42,0,409,386,0,23,0
2011,June,6/1/11,Q31,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1041,933,0,98,10,836,768,0,59,10
2011,June,6/1/11,Q31,RW4,MERSEY CARE NHS TRUST,420,0,10,0,410,357,0,6,0,352
2011,June,6/1/11,Q31,RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,659,0,0,0,659,556,0,0,0,556
2011,June,6/1/11,Q31,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1650,1497,0,153,0,1300,1226,0,74,0
2011,June,6/1/11,Q31,RWJ,STOCKPORT NHS FOUNDATION TRUST,767,725,0,41,0,641,619,0,22,0
2011,June,6/1/11,Q31,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,611,578,0,33,0,525,499,0,25,0
2011,June,6/1/11,Q31,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,336,0,60,0,276,275,0,46,0,229
2011,June,6/1/11,Q31,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,773,740,0,33,0,726,701,0,25,0
2011,June,6/1/11,Q31,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,971,908,0,63,0,863,821,0,42,0
2011,June,6/1/11,Q31,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,926,856,0,70,0,743,707,0,36,0
2011,June,6/1/11,Q31,RXV,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,628,0,0,0,628,564,0,0,0,564
2011,June,6/1/11,Q31,RY1,LIVERPOOL COMMUNITY HEALTH NHS TRUST,0,0,0,0,0,0,0,0,0,0
2011,June,6/1/11,Q31,TAE,MANCHESTER MENTAL HEALTH AND SOCIAL CARE TRUST,251,0,0,0,251,226,0,0,0,226
2011,June,6/1/11,Q32,5N4,SHEFFIELD PCT,31,31,0,0,0,28,28,0,0,0
2011,June,6/1/11,Q32,5NV,NORTH YORKSHIRE AND YORK PCT,291,0,16,0,275,241,0,10,0,231
2011,June,6/1/11,Q32,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,736,682,0,54,0,557,527,0,30,0
2011,June,6/1/11,Q32,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,743,697,0,46,0,635,615,0,21,0
2011,June,6/1/11,Q32,RCC,SCARBOROUGH AND NORTH EAST YORKSHIRE HEALTH CARE NHS TRUST,346,332,0,14,0,304,294,0,10,0
2011,June,6/1/11,Q32,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,325,291,0,34,0,269,255,0,14,0
2011,June,6/1/11,Q32,RCF,AIREDALE NHS FOUNDATION TRUST,345,308,0,37,0,286,257,0,29,0
2011,June,6/1/11,Q32,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,156,133,0,0,23,106,92,0,0,14
2011,June,6/1/11,Q32,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,553,497,0,55,0,438,402,0,36,0
2011,June,6/1/11,Q32,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,375,0,29,0,346,334,0,22,0,312
2011,June,6/1/11,Q32,RJL,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,887,816,0,71,0,622,610,0,12,0
2011,June,6/1/11,Q32,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,1075,990,0,85,0,872,830,0,42,0
2011,June,6/1/11,Q32,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2163,2052,0,111,0,1829,1762,0,66,0
2011,June,6/1/11,Q32,RV9,HUMBER NHS FOUNDATION TRUST,238,0,16,0,222,196,0,11,0,185
2011,June,6/1/11,Q32,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1283,1191,0,92,0,1082,1072,0,10,0
2011,June,6/1/11,Q32,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,774,727,0,47,0,621,592,0,29,0
2011,June,6/1/11,Q32,RXE,"ROTHERHAM, DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",304,46,0,0,258,266,37,0,0,229
2011,June,6/1/11,Q32,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1134,1070,0,64,0,880,847,0,33,0
2011,June,6/1/11,Q32,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,582,88,25,0,469,499,71,20,0,408
2011,June,6/1/11,Q32,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,38,30,0,0,8,34,28,0,0,6
2011,June,6/1/11,Q32,TAD,BRADFORD DISTRICT CARE TRUST,211,0,6,0,205,203,0,5,0,198
2011,June,6/1/11,Q33,5PD,NORTHAMPTONSHIRE TEACHING PCT,106,106,0,0,0,90,90,0,0,0
2011,June,6/1/11,Q33,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,572,536,0,36,0,519,498,0,21,0
2011,June,6/1/11,Q33,RHA,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,1226,108,92,0,1026,1054,96,74,0,884
2011,June,6/1/11,Q33,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,679,630,0,49,0,602,562,0,40,0
2011,June,6/1/11,Q33,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,574,518,0,56,0,519,485,0,35,0
2011,June,6/1/11,Q33,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,678,614,4,59,0,601,560,3,37,0
2011,June,6/1/11,Q33,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,252,0,23,0,229,214,0,16,0,198
2011,June,6/1/11,Q33,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,242,0,16,0,226,236,0,10,0,225
